zipcode,city,state,state_name,latitude,longitude,population_2010,land_sq_miles,density_per_sq_mile
21211,Baltimore,MD,Maryland,39.328957,-76.63361,17351,2.787,6225.690707
21206,Baltimore,MD,Maryland,39.341107,-76.54085,50846,7.175,7086.550523
21205,Baltimore,MD,Maryland,39.301157,-76.57478,16146,2.05,7876.097561
21201,Baltimore,MD,Maryland,39.295306,-76.62118,16972,1.291,13146.39814
21202,Baltimore,MD,Maryland,39.296507,-76.60693,22832,1.585,14405.04732
21607,Barclay,MD,Maryland,39.142967,-75.86144,583,18.301,31.85618272
20838,Barnesville,MD,Maryland,39.221975,-77.37781,259,2.702,95.85492228
21521,Barton,MD,Maryland,39.535862,-79.0194,1265,23.205,54.51411334
20839,Beallsville,MD,Maryland,39.1672,-77.41411,214,4.9,43.67346939
21014,Bel Air,MD,Maryland,39.536057,-76.34957,36047,14.085,2559.247426
21015,Bel Air,MD,Maryland,39.532212,-76.30754,27763,30.931,897.5784811
20611,Bel Alton,MD,Maryland,38.463289,-76.9858,1078,7.044,153.0380466
21017,Belcamp,MD,Maryland,39.476018,-76.24355,7062,2.748,2569.868996
20705,Beltsville,MD,Maryland,39.044509,-76.9133,26188,15.826,1654.745356
20612,Benedict,MD,Maryland,38.511147,-76.67864,261,0.233,1120.171674
21120,Bentley Springs,MD,Maryland,39.656737,-76.66001,6967,42.346,164.525575
21811,Berlin,MD,Maryland,38.343166,-75.19082,22550,100.673,223.9925303
20814,Bethesda,MD,Maryland,38.999759,-77.10185,27642,5.092,5428.515318
20816,Bethesda,MD,Maryland,38.958377,-77.11425,16208,3.486,4649.454963
21610,Betterton,MD,Maryland,39.366193,-76.0623,378,1.769,213.6800452
21711,Big Pool,MD,Maryland,39.654773,-78.01823,1029,23.855,43.13561098
21722,Big Spring,MD,Maryland,39.656474,-77.9152,5545,59.35,93.42881213
21813,Bishopville,MD,Maryland,38.431954,-75.18061,2852,24.809,114.9582813
21522,Bittinger,MD,Maryland,39.614779,-79.24494,141,2.581,54.62998838
21814,Bivalve,MD,Maryland,38.302152,-75.88812,380,3.706,102.5364274
20710,Bladensburg,MD,Maryland,38.941428,-76.93005,9313,1.1,8466.363636
21523,Bloomington,MD,Maryland,39.47965,-79.07263,286,0.706,405.0991501
20720,Bowie,MD,Maryland,38.986699,-76.78612,21031,11.167,1883.316916
20715,Bowie,MD,Maryland,38.979413,-76.74382,26382,14.534,1815.191964
20841,Boyds,MD,Maryland,39.194497,-77.321,10460,25.988,402.4934585
21612,Bozman,MD,Maryland,38.747964,-76.27279,492,5.755,85.4908775
20613,Brandywine,MD,Maryland,38.676968,-76.82215,11860,75.595,156.8886831
20722,Brentwood,MD,Maryland,38.939716,-76.95203,5711,1.471,3882.39293
20862,Brinklow,MD,Maryland,39.184019,-77.01708,343,1.17,293.1623932
20833,Brookeville,MD,Maryland,39.183221,-77.05917,7735,19.567,395.3084275
21225,Brooklyn Curtis,MD,Maryland,39.229507,-76.61203,33545,6.464,5189.511139
21226,Brooklyn Curtis,MD,Maryland,39.211758,-76.56623,7561,9.93,761.4300101
20615,Broomes Island,MD,Maryland,38.416782,-76.54814,405,0.727,557.0839065
21716,Brunswick,MD,Maryland,39.313666,-77.62466,4885,3.226,1514.259144
20616,Bryans Road,MD,Maryland,38.639117,-77.08301,5857,9.806,597.2873751
20617,Bryantown,MD,Maryland,38.55223,-76.84477,781,6.544,119.3459658
21717,Buckeystown,MD,Maryland,39.334864,-77.4333,54,0.365,147.9452055
21718,Burkittsville,MD,Maryland,39.391459,-77.62709,151,0.454,332.5991189
20866,Burtonsville,MD,Maryland,39.097243,-76.93467,13344,7.069,1887.678597
20618,Bushwood,MD,Maryland,38.270124,-76.79155,607,5.561,109.15303
20818,Cabin John,MD,Maryland,38.97511,-77.15928,1962,1.02,1923.529412
20619,California,MD,Maryland,38.303103,-76.52231,10503,15.643,671.4185259
20620,Callaway,MD,Maryland,38.226406,-76.51759,1443,3.871,372.7718936
21613,Cambridge,MD,Maryland,38.545285,-76.09118,17330,155.433,111.494985
21401,Cape Saint Clair,MD,Maryland,38.997511,-76.49803,36012,19.736,1824.685853
20743,Capital Heights,MD,Maryland,38.886812,-76.90645,38621,9.729,3969.678281
21157,Carrollton,MD,Maryland,39.563901,-76.98926,36920,76.644,481.7076353
21784,Carrolltowne,MD,Maryland,39.39667,-76.965,37941,57.533,659.4650027
21228,Catonsville,MD,Maryland,39.278056,-76.74002,47577,15.5,3069.483871
21913,Cecilton,MD,Maryland,39.402919,-75.86943,663,0.451,1470.066519
21617,Centreville,MD,Maryland,39.049697,-76.05309,9907,109.347,90.60147969
21914,Charlestown,MD,Maryland,39.572476,-75.97904,765,0.736,1039.402174
20622,Charlotte Hall,MD,Maryland,38.458322,-76.83947,4900,37.379,131.0896493
20623,Cheltenham,MD,Maryland,38.748872,-76.83075,2744,1.926,1424.714434
20732,Chesapeake Beach,MD,Maryland,38.670858,-76.53652,9919,10.187,973.6919603
21915,Chesapeake City,MD,Maryland,39.523096,-75.84155,3030,25.327,119.635172
21619,Chester,MD,Maryland,38.949536,-76.28063,5848,9.357,624.986641
21620,Chestertown,MD,Maryland,39.215278,-76.09726,12853,116.821,110.0230267
20815,Chevy Chase,MD,Maryland,38.97986,-77.08079,29082,5.43,5355.801105
21622,Church Creek,MD,Maryland,38.393669,-76.16806,558,54.293,10.27756801
21623,Church Hill,MD,Maryland,39.123235,-75.96707,2111,37.518,56.2663255
20733,Churchton,MD,Maryland,38.801516,-76.52469,2672,3.286,813.1466829
21028,Churchville,MD,Maryland,39.559374,-76.24757,3460,13.595,254.5053328
21624,Claiborne,MD,Maryland,38.836142,-76.2702,143,1.105,129.4117647
20871,Clarksburg,MD,Maryland,39.262598,-77.29125,13130,20.536,639.3650175
21029,Clarksville,MD,Maryland,39.198816,-76.9367,11333,15.948,710.6220216
20624,Clements,MD,Maryland,38.330096,-76.73113,1282,12.498,102.5764122
20735,Clinton,MD,Maryland,38.753264,-76.89913,35421,25.924,1366.340071
20625,Cobb Island,MD,Maryland,38.262468,-76.84951,1062,0.491,2162.93279
21030,Cockeysville Hun,MD,Maryland,39.477506,-76.64114,24355,23.778,1024.266128
21031,Cockeysville Hun,MD,Maryland,39.487938,-76.65938,4,0.971,4.11946447
20904,Colesville,MD,Maryland,39.069108,-76.97834,54612,13.693,3988.315198
20905,Colesville,MD,Maryland,39.104509,-76.99374,18044,12.849,1404.31162
20740,College Park,MD,Maryland,38.99756,-76.92577,28780,7.998,3598.3996
21917,Colora,MD,Maryland,39.671671,-76.0972,2520,7.824,322.0858896
20626,Coltons Point,MD,Maryland,38.229113,-76.75829,373,1.212,307.7557756
21045,Columbia,MD,Maryland,39.207523,-76.82527,38288,9.706,3944.776427
21046,Columbia,MD,Maryland,39.175004,-76.85319,15080,7.794,1934.821658
21044,Columbia,MD,Maryland,39.21536,-76.87823,41704,11.998,3475.912652
21918,Conowingo,MD,Maryland,39.679246,-76.15464,4284,17.661,242.568371
21723,Cooksville,MD,Maryland,39.319271,-77.02397,803,3.05,263.2786885
21625,Cordova,MD,Maryland,38.882856,-75.98842,2719,41.708,65.1913302
21524,Corriganville,MD,Maryland,39.698332,-78.78741,626,3.459,180.977161
21626,Crapo,MD,Maryland,38.344103,-76.10098,120,29.062,4.129103296
21502,Cresaptown,MD,Maryland,39.646587,-78.77398,44400,89.597,495.5523064
21817,Crisfield,MD,Maryland,37.985297,-75.84597,5236,14.641,357.6258452
21627,Crocheron,MD,Maryland,38.17656,-76.04321,18,1.403,12.82965075
21114,Crofton,MD,Maryland,39.012134,-76.68561,25225,5.568,4530.352011
21032,Crownsville,MD,Maryland,39.04366,-76.58805,8848,17.641,501.5588685
21628,Crumpton,MD,Maryland,39.239132,-75.9243,556,1.056,526.5151515
20872,Damascus,MD,Maryland,39.284185,-77.22752,13104,20.859,628.2180354
20628,Dameron,MD,Maryland,38.135718,-76.33865,594,6.651,89.30987821
21043,Daniels,MD,Maryland,39.254356,-76.8006,42246,16.995,2485.789938
21034,Darlington,MD,Maryland,39.638039,-76.22398,3387,25.136,134.7469764
20878,Darnestown,MD,Maryland,39.11755,-77.23548,62446,21.858,2856.894501
20874,Darnestown,MD,Maryland,39.169859,-77.27564,57367,21.211,2704.587242
21035,Davidsonville,MD,Maryland,38.931312,-76.65248,7815,28.359,275.5738919
21036,Dayton,MD,Maryland,39.24367,-76.99782,2114,6.294,335.8754369
21821,Deal Island,MD,Maryland,38.158615,-75.93147,991,10.924,90.71768583
20751,Deale,MD,Maryland,38.786949,-76.55335,2343,5.072,461.9479495
21550,Deer Park,MD,Maryland,39.409861,-79.39015,14194,203.394,69.78573606
21875,Delmar,MD,Maryland,38.446894,-75.56365,6467,23.47,275.5432467
21629,Denton,MD,Maryland,38.871895,-75.8273,9555,82.878,115.2899443
20855,Derwood,MD,Maryland,39.131705,-77.14981,14295,13.109,1090.472195
20842,Dickerson,MD,Maryland,39.22086,-77.41699,1824,52.471,34.76205904
20747,District Heights,MD,Maryland,38.855479,-76.88621,40054,7.645,5239.241334
21710,Doubs,MD,Maryland,39.301647,-77.46667,4515,25.556,176.6708405
20629,Dowell,MD,Maryland,38.334336,-76.4534,535,0.431,1241.299304
20630,Drayden,MD,Maryland,38.171834,-76.47437,348,5.694,61.11696523
21219,Dundalk Sparrows,MD,Maryland,39.229258,-76.44898,9379,8.207,1142.804923
21222,Dundalk Sparrows,MD,Maryland,39.263162,-76.5082,55786,10.962,5089.034848
20754,Dunkirk,MD,Maryland,38.746123,-76.65117,6951,16.866,412.1309143
21919,Earleville,MD,Maryland,39.425542,-75.96164,3467,43.524,79.65720062
21631,East New Market,MD,Maryland,38.589383,-75.94218,2731,26.079,104.720273
21601,Easton,MD,Maryland,38.777863,-76.0782,23597,109.402,215.6907552
21528,Eckhart Mines,MD,Maryland,39.652187,-78.90123,0,0,0
21822,Eden,MD,Maryland,38.284622,-75.64771,1930,28.242,68.33793641
21037,Edgewater Beach,MD,Maryland,38.921763,-76.5373,20618,17.262,1194.415479
21040,Edgewood,MD,Maryland,39.427058,-76.30183,24420,7.967,3065.143718
21920,Elk Mills,MD,Maryland,39.658943,-75.82314,257,0.498,516.064257
21075,Elkridge,MD,Maryland,39.197119,-76.75178,26344,14.511,1815.450348
21921,Elkton,MD,Maryland,39.626736,-75.84294,44471,94.58,470.1945443
21529,Ellerslie,MD,Maryland,39.718905,-78.77685,631,3.623,174.1650566
21042,Ellicott City,MD,Maryland,39.276305,-76.86082,38076,37.488,1015.685019
21727,Emmitsburg,MD,Maryland,39.695328,-77.32721,5850,31.995,182.8410689
21221,Essex,MD,Maryland,39.307737,-76.45171,42154,14.766,2854.801571
21204,Eudowood,MD,Maryland,39.405606,-76.62648,20253,6.028,3359.820836
21824,Ewell,MD,Maryland,37.991177,-76.02374,198,2.198,90.08189263
21713,Fahrney Keedy Me,MD,Maryland,39.521507,-77.66056,9502,42.238,224.9633032
21733,Fair Play,MD,Maryland,39.549752,-77.7557,1163,6.044,192.4222369
21047,Fallston,MD,Maryland,39.521572,-76.4258,11873,23.524,504.7185853
20632,Faulkner,MD,Maryland,38.421787,-76.96182,347,7.35,47.21088435
21632,Federalsburg,MD,Maryland,38.705731,-75.77488,6353,74.099,85.73664962
21634,Fishing Creek,MD,Maryland,38.288409,-76.20146,305,4.711,64.74209297
21530,Flintstone,MD,Maryland,39.697548,-78.53893,1591,56.426,28.1962216
21050,Forest Hill,MD,Maryland,39.574606,-76.39022,18202,28.41,640.6898979
21051,Fork,MD,Maryland,39.47044,-76.44898,279,0.398,701.0050251
21702,Fort Detrick,MD,Maryland,39.451934,-77.442,38847,40.399,961.5832075
20755,Fort George G Me,MD,Maryland,39.105015,-76.74126,9302,8.33,1116.686675
21052,Fort Howard,MD,Maryland,39.206108,-76.44642,303,0.075,4040
21719,Fort Ritchie,MD,Maryland,39.710433,-77.49104,1548,3.361,460.5772092
20744,Fort Washington,MD,Maryland,38.756347,-76.99034,50722,26.337,1925.883738
21155,Fowbelsburg,MD,Maryland,39.566103,-76.82125,2371,21.88,108.3638026
21704,Frederick,MD,Maryland,39.363415,-77.37849,13321,26.166,509.0957731
21703,Frederick,MD,Maryland,39.385165,-77.4539,32854,33.257,987.8822504
21053,Freeland,MD,Maryland,39.70172,-76.71236,3305,22.444,147.2553912
20758,Friendship,MD,Maryland,38.731822,-76.59378,721,4.029,178.9525937
21531,Friendsville,MD,Maryland,39.662458,-79.416,2227,61.788,36.04259727
21532,Frostburg,MD,Maryland,39.64612,-78.93778,15620,77.82,200.7196094
21826,Fruitland,MD,Maryland,38.322867,-75.62088,4837,4.411,1096.57674
20759,Fulton,MD,Maryland,39.147257,-76.93799,3355,6.342,529.0129297
21734,Funkstown,MD,Maryland,39.609846,-77.70725,771,0.226,3411.504425
20877,Gaithersburg,MD,Maryland,39.13975,-77.18568,34321,5.756,5962.647672
21635,Galena,MD,Maryland,39.349536,-75.85332,2098,30.752,68.22320499
20765,Galesville,MD,Maryland,38.844097,-76.54795,514,0.466,1103.004292
21054,Gambrills,MD,Maryland,39.040159,-76.68408,10127,17.826,568.1027712
20896,Garrett Park,MD,Maryland,39.035276,-77.09263,906,0.247,3668.016194
21930,Georgetown,MD,Maryland,39.365119,-75.88499,94,0.736,127.7173913
20876,Germantown,MD,Maryland,39.191769,-77.24329,25496,11.672,2184.372858
21056,Gibson Island,MD,Maryland,39.07566,-76.4286,267,1.376,194.0406977
21829,Girdletree,MD,Maryland,38.097861,-75.39378,527,18.213,28.93537583
21057,Glen Arm,MD,Maryland,39.454943,-76.49718,4112,16.804,244.703642
21061,Glen Burnie,MD,Maryland,39.164158,-76.6306,53684,12.14,4422.075783
21060,Glen Burnie,MD,Maryland,39.162225,-76.59444,29223,12.518,2334.478351
20812,Glen Echo,MD,Maryland,38.97026,-77.1442,255,0.192,1328.125
21152,Glencoe,MD,Maryland,39.543905,-76.67,5544,22.884,242.2653382
21737,Glenelg,MD,Maryland,39.26574,-76.99735,1458,5.089,286.5002948
20769,Glenn Dale,MD,Maryland,38.984107,-76.81544,6604,7.685,859.3363696
21738,Glenwood,MD,Maryland,39.280106,-77.02052,3268,7.272,449.3949395
21071,Glyndon,MD,Maryland,39.472604,-76.81424,497,0.992,501.0080645
21636,Goldsboro,MD,Maryland,39.026033,-75.7936,1186,22.088,53.69431365
21788,Graceham,MD,Maryland,39.604303,-77.41092,11622,66.756,174.0967104
21163,Granite,MD,Maryland,39.336855,-76.84947,7026,12.623,556.6030262
21638,Grasonville,MD,Maryland,38.954613,-76.21257,4934,9.837,501.5756836
20634,Great Mills,MD,Maryland,38.260846,-76.4985,5927,6.852,865.0029189
20770,Greenbelt,MD,Maryland,39.00391,-76.88005,25173,8.217,3063.526835
21074,Greenmount,MD,Maryland,39.613293,-76.84802,15084,37.464,402.6265215
21639,Greensboro,MD,Maryland,38.971566,-75.80107,4408,32.828,134.2756184
21010,Gunpowder,MD,Maryland,39.344808,-76.27313,104,5.136,20.24922118
21207,Gwynn Oak,MD,Maryland,39.324406,-76.7176,48133,10.311,4668.121424
21742,Hagerstown,MD,Maryland,39.658897,-77.68297,31444,50.464,623.0976538
21740,Hagerstown,MD,Maryland,39.633946,-77.73025,61859,69.843,885.6864682
21227,Halethorpe,MD,Maryland,39.241957,-76.67712,33534,11.527,2909.169775
21750,Hancock,MD,Maryland,39.692614,-78.21691,3766,60.373,62.37887798
21076,Hanover,MD,Maryland,39.167708,-76.71706,12952,12.603,1027.691819
21077,Harmans,MD,Maryland,39.157958,-76.69854,224,0.658,340.4255319
20776,Harwood,MD,Maryland,38.86313,-76.61917,3289,22.55,145.8536585
21078,Havre De Grace,MD,Maryland,39.554644,-76.11118,17603,30.175,583.3637117
21830,Hebron,MD,Maryland,38.407885,-75.69357,4026,31.317,128.5563751
21640,Henderson,MD,Maryland,39.07733,-75.79992,1632,27.649,59.02564288
21111,Hereford,MD,Maryland,39.575605,-76.59123,4903,35.068,139.8140755
20777,Highland,MD,Maryland,39.173104,-76.95779,3314,7.556,438.5918475
21641,Hillsboro,MD,Maryland,38.920583,-75.9408,117,0.088,1329.545455
20636,Hollywood,MD,Maryland,38.349517,-76.54839,9937,36.754,270.3651303
20637,Hughesville,MD,Maryland,38.523408,-76.75435,5423,30.949,175.2237552
20639,Huntingtown,MD,Maryland,38.601648,-76.60434,14227,41.863,339.8466426
20781,Hyattsville,MD,Maryland,38.946746,-76.9356,11440,2.437,4694.296266
21082,Hydes,MD,Maryland,39.470274,-76.45964,654,4.45,146.9662921
21754,Ijamsville,MD,Maryland,39.342096,-77.29984,6323,23.719,266.5795354
21644,Ingleside,MD,Maryland,39.094126,-75.87294,111,4.301,25.80795164
20645,Issue,MD,Maryland,38.30126,-76.91539,857,2.195,390.4328018
21131,Jacksonville,MD,Maryland,39.504706,-76.57112,7253,22.226,326.329524
21084,Jarrettsville,MD,Maryland,39.610405,-76.45569,7652,24.524,312.0208775
21755,Jefferson,MD,Maryland,39.372496,-77.55869,5591,34.445,162.3167368
21536,Jennings,MD,Maryland,39.675393,-79.17045,4121,99.533,41.40335366
20794,Jessup,MD,Maryland,39.144807,-76.78767,14098,10.214,1380.262385
21085,Joppa,MD,Maryland,39.432273,-76.35578,16171,17.92,902.3995536
21756,Keedysville,MD,Maryland,39.460534,-77.69284,3612,20.888,172.922252
21645,Kennedyville,MD,Maryland,39.328784,-75.9666,1039,38.085,27.28108179
20895,Kensington,MD,Maryland,39.027259,-77.07745,19054,4.068,4683.87414
21757,Keymar,MD,Maryland,39.584616,-77.2686,3036,37.65,80.6374502
21087,Kingsville,MD,Maryland,39.444457,-76.40817,5451,14.009,389.1070026
21758,Knoxville,MD,Maryland,39.342991,-77.66014,4921,32.435,151.7188223
20646,La Plata,MD,Maryland,38.528103,-76.98063,18890,82.513,228.9336226
20785,Landover,MD,Maryland,38.920111,-76.889,35052,9.866,3552.807622
20784,Landover Hills,MD,Maryland,38.950528,-76.8888,29449,4.257,6917.782476
20706,Lanham,MD,Maryland,38.964093,-76.85331,38692,10.364,3733.307603
20707,Laurel,MD,Maryland,39.098475,-76.86571,31538,11.153,2827.759347
20724,Laurel,MD,Maryland,39.101646,-76.80334,16093,8.016,2007.60978
20723,Laurel,MD,Maryland,39.134062,-76.8579,28972,13.134,2205.877874
20879,Laytonsville,MD,Maryland,39.168656,-77.18716,24360,7.672,3175.182482
20882,Laytonsville,MD,Maryland,39.229652,-77.1594,14063,38.605,364.2792384
20650,Leonardtown,MD,Maryland,38.269283,-76.64336,13717,60.204,227.8420039
21701,Lewistown,MD,Maryland,39.423344,-77.38902,35293,38.933,906.5060489
20653,Lexington Park,MD,Maryland,38.234838,-76.44889,24481,32.535,752.4512064
21762,Libertytown,MD,Maryland,39.484079,-77.24711,249,0.368,676.6304348
21835,Linkwood,MD,Maryland,38.540293,-75.94596,507,8.042,63.0440189
21090,Linthicum Height,MD,Maryland,39.209529,-76.66177,9784,6.589,1484.899074
21766,Little Orleans,MD,Maryland,39.65643,-78.3986,700,37.801,18.51802862
21539,Lonaconing,MD,Maryland,39.580942,-78.99073,2819,34.685,81.27432608
20711,Lothian,MD,Maryland,38.80884,-76.67236,6643,33.997,195.3995941
21540,Luke,MD,Maryland,39.475166,-79.05968,65,0.27,240.7407407
20657,Lusby,MD,Maryland,38.370044,-76.43328,20483,30.079,680.9734366
21093,Lutherville,MD,Maryland,39.435789,-76.63614,36465,20.213,1804.037006
20621,Maddox,MD,Maryland,38.330254,-76.80782,1373,13.881,98.91218212
21648,Madison,MD,Maryland,38.485297,-76.24057,255,17.619,14.47301209
21102,Manchester,MD,Maryland,39.685569,-76.8505,11751,40.469,290.370407
21837,Mardela Springs,MD,Maryland,38.469332,-75.74074,2614,44.412,58.85796632
21838,Marion Station,MD,Maryland,38.018482,-75.7389,1736,53.451,32.47834465
21104,Marriottsville,MD,Maryland,39.359754,-76.91103,4601,16.982,270.93393
21649,Marydel,MD,Maryland,39.122683,-75.76427,1858,17.034,109.0759657
21105,Maryland Line,MD,Maryland,39.712453,-76.65069,65,0.117,555.5555556
21650,Massey,MD,Maryland,39.311429,-75.80806,238,11.072,21.49566474
21767,Maugansville,MD,Maryland,39.697894,-77.74514,991,0.285,3477.192982
21562,Mccoole,MD,Maryland,39.488146,-79.03506,3141,28.977,108.3963143
21647,Mcdaniel,MD,Maryland,38.80503,-76.29105,289,3.301,87.54922751
20659,Mechanicsville,MD,Maryland,38.427328,-76.72826,23498,93.827,250.4396389
21220,Middle River,MD,Maryland,39.337798,-76.41533,39199,21.553,1818.725931
21769,Middletown,MD,Maryland,39.446452,-77.55169,11236,40.791,275.4529185
21542,Midland,MD,Maryland,39.589842,-78.94877,483,0.686,704.0816327
21543,Midlothian,MD,Maryland,39.63664,-78.95027,140,1.361,102.86554
21108,Millersville,MD,Maryland,39.099957,-76.62114,17964,13.069,1374.550463
21651,Millington,MD,Maryland,39.254014,-75.86239,2898,38.937,74.42792203
20716,Mitchellville,MD,Maryland,38.93193,-76.72457,20787,11.54,1801.299827
20721,Mitchellville,MD,Maryland,38.917506,-76.79404,27016,16.695,1618.209045
21770,Monrovia,MD,Maryland,39.354093,-77.24861,5164,10.999,469.497227
20886,Montgomery Village,MD,Maryland,39.178737,-77.19564,33282,4.701,7079.770262
20708,Montpelier,MD,Maryland,39.0632,-76.84103,25546,13.978,1827.586207
21771,Mount Airy,MD,Maryland,39.381295,-77.15867,29563,85.065,347.5342385
20712,Mount Rainier,MD,Maryland,38.941594,-76.96369,9031,0.731,12354.30917
21545,Mount Savage,MD,Maryland,39.699489,-78.86961,1940,14.377,134.9377478
21773,Myersville,MD,Maryland,39.528123,-77.557,5460,38.719,141.0160386
20662,Nanjemoy,MD,Maryland,38.42029,-77.19479,2934,57.108,51.37633957
21840,Nanticoke,MD,Maryland,38.268651,-75.90494,375,5.234,71.64692396
21402,Naval Academy,MD,Maryland,38.988506,-76.47229,5217,1.937,2693.340217
21774,New Market,MD,Maryland,39.408627,-77.28676,11662,14.398,809.9736074
21776,New Windsor,MD,Maryland,39.529834,-77.09715,5735,35.21,162.8798637
21841,Newark,MD,Maryland,38.248485,-75.29106,860,30.825,27.89943228
20664,Newburg,MD,Maryland,38.343729,-76.92493,2987,41.125,72.63221884
21653,Newcomb,MD,Maryland,38.750959,-76.17804,114,0.174,655.1724138
20714,North Beach,MD,Maryland,38.711264,-76.53637,4345,2.331,1864.006864
21901,North East,MD,Maryland,39.593813,-75.95602,15875,49.189,322.7347578
21236,Nottingham,MD,Maryland,39.389457,-76.48709,38474,8.562,4493.576267
21842,Ocean City,MD,Maryland,38.385457,-75.07153,11089,8.889,1247.496906
21113,Odenton,MD,Maryland,39.079902,-76.70867,30469,14.422,2112.67508
21555,Oldtown,MD,Maryland,39.579649,-78.55826,1936,105.959,18.27121811
20832,Olney,MD,Maryland,39.155449,-77.07487,24965,10.066,2480.131135
20736,Owings,MD,Maryland,38.694074,-76.61793,8904,25.542,348.6023021
21117,Owings Mills,MD,Maryland,39.419105,-76.78388,53778,32.521,1653.639187
21654,Oxford,MD,Maryland,38.690831,-76.14666,1236,10.97,112.6709207
20745,Oxon Hill,MD,Maryland,38.80758,-76.99193,28451,6.465,4400.773395
20667,Park Hall,MD,Maryland,38.2176,-76.4382,494,2.018,244.7968285
21234,Parkville,MD,Maryland,39.385006,-76.54177,69752,12.986,5371.322963
21849,Parsonsburg,MD,Maryland,38.363057,-75.45574,3238,34.755,93.16645087
21048,Patapsco,MD,Maryland,39.506853,-76.90953,10650,27.055,393.6425799
20670,Patuxent River,MD,Maryland,38.268636,-76.42383,1014,9.429,107.5405663
21128,Perry Hall,MD,Maryland,39.400296,-76.44639,12802,6.682,1915.893445
